rows=3850
cols=3969
(30, 3980, -872)
(32, 6704, -1754)
(32, 3876, -1744)
(32, 2564, 396)
(32, 2268, -1028)
(32, 1686, -1512)
(32, 3272, -1352)
(32, 1594, -1348)
(32, 3356, -1582)
(32, 254, -1532)
(32, 146, -1198)
(32, 294, -1266)
(32, 3432, -1100)
(32, 2052, -654)
(32, 3866, 1088)
(32, 3776, -492)
(32, 1176, 604)
(32, 3404, -1594)
(32, 7284, -1338)
(32, 320, -1646)
(32, 6700, -224)
(32, 186, -1332)
(32, 6878, -1346)
(32, 868, -1056)
(32, 3514, 1108)
(32, 2188, -1478)
(32, 7636, -1906)
(32, 7360, -888)
(32, 560, -1866)
(32, 2658, -50)
(32, 3964, -1614)
(32, 166, -1418)
(32, 858, -306)
(32, 6092, -1856)
(32, 7784, -1642)
(32, 3034, -1088)
(32, 1014, -206)
(32, 232, -1706)
(32, 1976, -1570)
(32, 42, -1900)
(32, 3314, 1186)
(32, 102, -1134)
(32, 2276, 616)
(32, 994, -1108)
(32, 3444, -1864)
(32, 3648, -1804)
(32, 3880, 1414)
(32, 2470, -1860)
(32, 1624, -1398)
(32, 3174, -1380)
(32, 6578, -1702)
(32, 2666, -1802)
(32, 336, -1138)
(32, 2092, -1068)
(32, 6740, -1282)
(32, 2414, -1532)
(32, 2120, -1754)
(32, 3608, -1150)
(32, 4824, -1694)
(32, 210, -1374)
(32, 1300, -1980)
(34, 532, 1508)
(34, 3844, -1610)
(34, 6348, -674)
(34, 2470, -1406)
(34, 2890, 1208)
(34, 1462, 380)
(34, 6088, 314)
(34, 2764, -1418)
(34, 7928, -1256)
(34, 1426, -1740)
(34, 3934, -8)
(34, 7726, -360)
(34, 6740, -1486)
(34, 1870, -1878)
(34, 1450, -1848)
(34, 3050, -1244)
(34, 1178, 2000)
(34, 5658, -1440)
(34, 2570, 1326)
(34, 4248, -1766)
(34, 6646, -1206)
(34, 6112, 92)
(34, 1466, -1324)
(34, 4058, -1288)
(34, 2154, -1662)
(34, 4460, -2000)
(34, 3440, -1846)
(34, 1556, -1206)
(34, 1920, -1724)
(34, 1800, 884)
(34, 4170, -1378)
(34, 7672, -1706)
(34, 104, 1682)
(34, 1106, -1228)
(34, 3312, -1130)
(34, 5794, -1574)
(34, 4178, -1966)
(34, 5178, -1984)
(34, 2500, -1714)
(34, 5180, -1956)
(34, 4964, -1382)
(34, 3682, -1242)
(34, 4178, -1638)
(34, 3986, -1426)
(34, 6502, -2036)
(34, 1436, -1974)
(34, 374, -1056)
(34, 7408, -1900)
(34, 5410, -894)
(34, 4478, 766)
(34, 5238, 608)
(34, 1302, -1664)
(34, 3160, -1146)
(34, 2374, -392)
(34, 2024, -1404)
(34, 7322, 1748)
(34, 5472, -1894)
(34, 3716, -506)
(34, 5476, -1398)
(34, 2218, -1048)
(34, 2438, -1514)
(34, 4402, -2004)
(34, 1878, -1960)
(34, 3084, -1838)
(34, 4654, 1786)
(34, 446, -1166)
(34, 2602, 364)
(34, 6800, 312)
(34, 68, -1206)
(34, 1946, 724)
(34, 2298, 642)
(34, 198, -1706)
(34, 6594, 2014)
(34, 7882, -1876)
(34, 7168, -1098)
(34, 698, -1272)
(34, 6664, -1554)
(34, 700, -568)
(34, 656, 1232)
(34, 3516, -1752)
(34, 1742, -1382)
(34, 6978, -1438)
(34, 60, -914)
(34, 3052, 600)
(34, 2846, -1510)
(34, 1614, -1304)
(34, 2502, -1666)
(36, 410, -1324)
(36, 986, -1674)
(36, 3632, -72)
(36, 2804, -1476)
(36, 5378, -1746)
(36, 2614, -1282)
(36, 2316, -1086)
(36, 2932, -1728)
(36, 1978, 1286)
(36, 1764, -362)
(36, 3960, -1720)
(36, 1856, -1872)
(36, 1206, 1478)
(36, 1358, 198)
(36, 456, -1930)
(36, 4804, -1248)
(36, 3320, -1220)
(36, 496, -1206)
(36, 4990, -1628)
(36, 1666, -1734)
(36, 1806, 524)
(36, 2562, -1780)
(36, 6022, -878)
(36, 3534, -1760)
(36, 1610, -1208)
(36, 354, 1468)
(36, 2420, -1034)
(36, 3790, 776)
(36, 2034, -1962)
(36, 2288, 1296)
(36, 3968, -458)
(36, 2580, -1274)
(36, 7740, 1690)
(36, 3038, -1328)
(36, 1572, -1744)
(36, 2466, 80)
(36, 4242, 1864)
(36, 3658, -1410)
(36, 868, 460)
(36, 2526, -524)
(36, 5264, -1236)
(36, 1180, -1092)
(36, 1562, -1104)
(36, 86, -1644)
(36, 3272, 328)
(36, 2004, -2024)
(36, 2734, 758)
(36, 1040, -1626)
(36, 5174, 1308)
(36, 6186, -1340)
(36, 3006, -148)
(36, 2478, -1224)
(36, 428, -1292)
(36, 2782, -1968)
(36, 6378, -1254)
(36, 1824, -1396)
(36, 5826, -396)
(36, 5340, -1882)
(36, 4918, -1824)
(36, 1804, -1342)
(36, 522, -1136)
(36, 20, -1888)
(36, 526, -1372)
(36, 686, -1968)
(36, 6430, 2018)
(36, 324, -248)
(36, 5320, -1406)
(36, 2234, -1294)
(36, 648, -1878)
(36, 3338, -1658)
(36, 6808, 1242)
(36, 4606, -1214)
(36, 1058, -1550)
(36, 1844, -1726)
(36, 1168, 1656)
(36, 450, -1770)
(36, 2794, -1272)
(36, 690, -1458)
(36, 7050, -1684)
(36, 7460, -1840)
(36, 804, 1912)
(36, 3196, 688)
(36, 534, -1376)
(36, 4078, -1386)
(36, 278, -256)
(36, 5434, 1856)
(36, 318, -1112)
(36, 374, -798)
(36, 1212, -2012)
(36, 406, -1978)
(36, 4250, -1510)
(36, 2578, -1656)
(36, 1572, -1184)
(36, 4282, -1952)
(36, 2256, 120)
(36, 3738, -1622)
(36, 3984, -1884)
(36, 1116, -1228)
(36, 150, -1368)
(36, 250, -1800)
(36, 3342, -1360)
(36, 3198, -1118)
(36, 1014, 522)
(36, 654, -1970)
(36, 1376, -650)
(36, 3796, -1878)
(36, 2908, -376)
(36, 3298, -1928)
(36, 3712, -1206)
(36, 468, -1376)
(36, 2150, -1932)
(36, 2014, -366)
(36, 2392, -1936)
(36, 990, -1376)
(36, 6774, 1172)
(36, 2568, -1864)
(36, 3100, 460)
(36, 1816, 1182)
(36, 6910, -1038)
(36, 6772, 1270)
(36, 4482, -1066)
(36, 5888, 926)
(36, 2310, 1364)
(36, 3564, -1802)
(36, 3496, -1030)
(36, 108, 382)
(36, 334, -1454)
(36, 284, 1398)
(36, 3576, 1752)
(36, 6748, -1476)
(36, 1740, -150)
(36, 1246, -1790)
(36, 2130, -1040)
(36, 4490, -1506)
(36, 1866, -1324)
(36, 2650, -1190)
(36, 2570, -1618)
(36, 2032, -238)
(36, 2996, 1248)
(36, 478, -736)
(36, 3214, -1992)
(36, 5824, -666)
(36, 3582, -1386)
(36, 3890, -1162)
(36, 1796, 276)
(36, 1734, -1028)
(36, 2428, 106)
(36, 3450, 1902)
(36, 3108, -1798)
(36, 2510, -868)
(36, 314, -1320)
(36, 430, 1110)
(36, 2516, 1534)
(36, 1530, -1974)
(36, 806, -1128)
(36, 7008, -1138)
(36, 1850, -1390)
(36, 4998, -1626)
(36, 3240, -1316)
(36, 1366, -1062)
(36, 2490, -682)
(36, 5446, 1038)
(36, 1170, -2034)
(36, 4610, -12)
(36, 6966, 470)
(36, 7566, -780)
(36, 6910, 38)
(36, 222, 352)
(36, 2566, -1068)
(36, 6032, 1196)
(36, 5694, -360)
(36, 3046, 902)
(36, 2868, -1274)
(36, 1502, -1646)
(36, 1806, 1068)
(36, 4800, -1846)
(36, 2938, 1390)
(36, 3294, -1630)
(36, 3930, -1138)
(36, 996, -1102)
(36, 298, -250)
(36, 254, -1616)
(36, 1208, -1898)
(36, 206, 42)
(36, 2376, -1176)
(36, 4368, 720)
(36, 7094, -1880)
(36, 1166, -1876)
(36, 2698, -1786)
(36, 320, -1016)
(38, 658, -1546)
(38, 1992, -1402)
(38, 3866, -1736)
(38, 1284, -1616)
(38, 2730, -1688)
(38, 1410, -1206)
(38, 6782, -664)
(38, 1854, 144)
(38, 1076, -1574)
(38, 7352, -1398)
(38, 1562, -2012)
(38, 488, -1826)
(38, 2400, -1572)
(38, 1528, 1504)
(38, 2688, -726)
(38, 2090, -1574)
(38, 7372, 934)
(38, 7256, 1618)
(38, 3756, 2042)
(38, 5654, 54)
(38, 3114, -1240)
(38, 4926, -700)
(38, 3788, -1870)
(38, 7460, 1262)
(38, 3766, 466)
(38, 1708, -1972)
(38, 3782, -1238)
(38, 3496, 140)
(38, 366, -568)
(38, 1188, -1386)
(38, 7452, -1638)
(38, 948, -1546)
(38, 2130, -322)
(38, 2642, 456)
(38, 2436, -2020)
(38, 5562, -1950)
(38, 7410, -1872)
(38, 3310, -1980)
(38, 2632, -1688)
(38, 5794, -1438)
(38, 5086, -1752)
(38, 434, -1172)
(38, 1346, -1972)
(38, 784, -1306)
(38, 642, 1128)
(38, 1070, -1646)
(38, 296, -1254)
(38, 1836, -1614)
(38, 2834, -524)
(38, 884, -1360)
(38, 2294, -434)
(38, 6172, -1704)
(38, 7878, -1534)
(38, 6120, -1626)
(38, 1010, -1698)
(38, 930, -56)
(38, 6118, -1316)
(38, 1568, -1078)
(38, 232, -1298)
(38, 2444, -1942)
(38, 3802, -1928)
(38, 2164, 1374)
(38, 1518, -402)
(38, 308, -458)
(38, 3938, -1118)
(38, 2640, 630)
(38, 2620, -1566)
(38, 24, -118)
(38, 1724, -1382)
(38, 3350, 150)
(38, 2910, 422)
(38, 2324, -1192)
(38, 1510, -1044)
(38, 2642, -1534)
(38, 4276, -22)
(38, 7626, -1848)
(38, 4686, -1604)
(38, 1736, -1330)
(38, 5830, 1426)
(38, 990, -1938)
(38, 1598, -1400)
(38, 5464, -1846)
(38, 6850, -1236)
(38, 2366, -1564)
(38, 2742, -1170)
(38, 3768, -1036)
(38, 7586, -1624)
(38, 2868, -1250)
(38, 4556, -1378)
(38, 6400, -272)
(38, 1354, 1904)
(38, 7680, -1028)
(40, 2252, -1666)
(40, 2064, 1376)
(40, 7220, -796)
(40, 400, -1266)
(40, 4778, -1716)
(40, 2678, 1850)
(40, 3078, -376)
(40, 3518, -1602)
(40, 3546, -1128)
(40, 286, -82)
(40, 304, 618)
(40, 4942, -1946)
(40, 1512, 710)
(40, 1716, -1240)
(40, 2540, -606)
(40, 1786, 98)
(40, 2692, 1738)
(40, 5340, -1690)
(40, 6470, 1644)
(40, 446, 1188)
(40, 1570, 1248)
(40, 3856, -1622)
(40, 666, -130)
(40, 4648, -1512)
(40, 320, 340)
(40, 7896, 1596)
(40, 1490, -1456)
(40, 1928, -1026)
(40, 3642, -1524)
(40, 6286, 346)
(40, 7540, -524)
(40, 1786, -1276)
(40, 1040, -1884)
(40, 6376, -1590)
(40, 2098, -1972)
(40, 2920, 382)
(40, 3248, 1550)
(40, 1274, -1576)
(40, 3516, 364)
(40, 2212, -1506)
(40, 1246, 302)
(40, 3790, -1376)
(40, 2202, -1468)
(40, 1576, -374)
(40, 7576, 326)
(40, 1730, -1550)
(40, 7666, -1610)
(42, 7240, -580)
(42, 1446, 48)
(42, 3442, -1218)
(42, 2130, -278)
(42, 3992, 434)
(42, 2890, -1762)
(42, 7566, -1516)
(42, 536, -2036)
(42, 174, -1270)
(42, 6332, 420)
(42, 3760, -1532)
(42, 1998, 404)
(42, 3402, -2032)
(42, 5252, -1510)
(42, 2968, -1540)
(42, 526, -1144)
(44, 1546, -560)
(44, 1666, 140)
(44, 2212, -1576)
(44, 2322, -758)
(44, 252, -1254)
(44, 2496, -1164)
(44, 7698, -860)
(44, 7118, -1968)
(44, 1640, 830)
(44, 4152, -202)
(44, 7256, 1600)
(44, 2582, -1212)
(44, 5540, -1328)
(44, 124, 1266)
(44, 3444, -1642)
(44, 2934, 724)
(44, 3638, -1998)
(44, 1062, 1480)
(44, 792, 680)
(44, 2920, 24)
(44, 42, 1716)
(44, 2648, -1428)
(44, 2548, -1890)
(44, 2958, -1776)
(44, 4194, -1454)
(44, 1870, 1104)
(44, 6712, -1244)
(44, 3508, 118)
(44, 7490, 1636)
(44, 414, -1152)
(44, 5208, -1974)
(44, 3672, -364)
(44, 94, -1964)
(44, 1086, 1038)
(44, 5904, -450)
(44, 2162, -184)
(44, 3772, -1434)
(44, 7900, -1068)
(44, 1324, -1806)
(44, 2234, -1688)
(44, 610, -274)
(44, 1344, -1554)
(44, 2594, -1068)
(44, 880, -1476)
(44, 7192, 958)
(44, 666, -1252)
(44, 5338, 488)
(44, 1964, -1154)
(44, 3312, 46)
(44, 2706, 1958)
(44, 788, -1450)
(44, 2716, -184)
(44, 600, -1148)
(44, 4702, -1256)
(44, 2698, -1132)
(44, 7336, 202)
(44, 1988, -1292)
(44, 938, -316)
(46, 6242, -1228)
(46, 2742, -1722)
(46, 5058, -1882)
(46, 2898, -1514)
(46, 7884, -1236)
(46, 6506, 538)
(46, 7234, 1958)
(46, 12, -1080)
(46, 3554, -906)
(46, 7122, -1478)
(46, 80, -1074)
(46, 2692, -1742)
(46, 2648, -1060)
(46, 450, -1334)
(46, 2584, -1968)
(46, 2724, -1542)
(46, 2908, 1892)
(46, 1514, 112)
(46, 1658, -1742)
(46, 2504, 34)
(46, 2254, -1804)
(46, 2160, -1214)
(46, 4400, -1588)
(46, 1018, -1696)
(46, 1004, -1140)
(46, 2396, -1446)
(46, 4520, -1078)
(46, 7204, 538)
(46, 3728, 1286)
(46, 590, -1940)
(46, 666, -1710)
(46, 5364, -1926)
(46, 5276, -1166)
(46, 3308, -1982)
(46, 2508, -1800)
(46, 2270, 1110)
(46, 748, -1074)
(46, 1820, -1072)
(46, 2078, 612)
(46, 954, 894)
(46, 1050, -136)
(48, 1478, 1622)
(48, 7546, -1180)
(48, 3520, 488)
(48, 1788, -1854)
(48, 1030, -1740)
(48, 1760, -1258)
(48, 4384, -1076)
(48, 7538, -1396)
(48, 3488, -1126)
(48, 768, -1880)
(48, 3104, -1938)
(48, 1926, 430)
(48, 326, -1138)
(48, 6012, 1352)
(48, 2320, 34)
(48, 2346, -1200)
(48, 3656, -1978)
(48, 2236, 494)
(48, 5322, -626)
(48, 360, -1224)
(48, 538, -954)
(48, 2984, -1646)
(48, 1370, -1774)
(48, 2206, -206)
(48, 1226, -1756)
(48, 256, -1466)
(48, 2048, -1032)
(48, 1728, -1234)
(48, 3732, 210)
(48, 826, 250)
(48, 2914, -1646)
(48, 4740, -1678)
(48, 7252, -1630)
(48, 946, -140)
(48, 7082, -1594)
(48, 1116, -1308)
(48, 4930, -1898)
(48, 3080, 1538)
(48, 2276, -1316)
(48, 1568, -1322)
(48, 1648, -1612)
(48, 6294, -952)
(48, 2642, 28)
(48, 6878, 558)
(48, 1616, -1858)
(48, 5496, -1916)
(48, 7742, -1816)
(48, 3200, 748)
(48, 878, -1886)
(48, 3258, 1342)
(48, 3084, -1028)
(48, 2142, 1576)
(48, 6696, -1628)
(48, 3906, -1412)
(48, 6282, -1490)
(48, 6380, 1330)
(50, 666, -1818)
(50, 1980, -1502)
(50, 170, 1654)
(50, 1360, 1044)
(50, 3892, -1920)
(50, 300, 1682)
(50, 6720, -2008)
(50, 900, 1834)
(50, 1486, 1206)
(50, 2798, -1862)
(52, 32, 44)
(52, 1818, 472)
(52, 456, -2006)
(52, 3148, -474)
(52, 4352, -1544)
(52, 3508, -1400)
(52, 262, -2000)
(52, 4120, -1564)
(52, 2788, -1074)
(52, 3262, -1816)
(52, 1678, -1198)
(52, 2022, -1496)
(52, 1350, -50)
(52, 570, -1926)
(52, 1688, 202)
(52, 7142, -1066)
(52, 3160, 750)
(52, 6212, -256)
(52, 3778, 1430)
(52, 3194, -1468)
(52, 7378, 586)
(52, 3006, -1686)
(52, 2424, -1048)
(52, 2822, -1404)
(52, 2054, -1932)
(52, 1302, -1062)
(52, 948, 1208)
(52, 2644, -1328)
(52, 3786, -16)
(52, 650, -314)
(52, 6028, -694)
(52, 5802, -972)
(52, 58, -130)
(52, 1430, -1512)
(52, 6402, -1282)
(52, 1854, -1720)
(52, 772, -1110)
(52, 3954, -1828)
(52, 5420, 132)
(52, 1190, -160)
(52, 966, -1126)
(52, 2948, 1348)
(52, 14, -1704)
(52, 728, -1002)
(52, 3516, -668)
(52, 3210, -1800)
(52, 1168, -1946)
(52, 2672, -1932)
(52, 3070, -1996)
(52, 614, -1588)
(52, 610, -1808)
(52, 7322, -1660)
(52, 3486, 748)
(52, 1446, 1978)
(52, 3910, -1158)
(52, 4744, 1412)
(52, 2568, -1548)
(52, 670, -1528)
(52, 2606, -1208)
(52, 1652, -1470)
(52, 82, -1130)
(52, 1640, -1362)
(52, 526, -1388)
(52, 3806, -1538)
(52, 3912, -1408)
(52, 5458, -2028)
(52, 1886, -1496)
(52, 4002, -1622)
(52, 3536, -1120)
(52, 3350, -538)
(52, 6140, -1156)
(52, 200, -1188)
(54, 6386, -966)
(54, 5580, 746)
(54, 2260, -1836)
(56, 4486, 1594)
(56, 4710, -1704)
(56, 2486, -2012)
(56, 7938, -1620)
(56, 7766, 656)
(56, 2260, 1960)
(56, 4890, 712)
(56, 5598, -1374)
(56, 3268, -1884)
(56, 2002, -120)
(56, 504, -482)
(56, 5410, 348)
(56, 2084, 874)
(56, 6476, -1654)
(58, 1932, 546)
(58, 2446, 748)
(58, 518, -1888)
(58, 3210, -1312)
(58, 906, -1526)
(58, 3244, -1338)
(58, 2788, -1748)
(58, 1420, -1328)
(58, 838, -1818)
(58, 6666, -1428)
(58, 5744, 1602)
(58, 3736, -1846)
(58, 2672, 1076)
(58, 1210, -1680)
(58, 2332, -1766)
(58, 608, 1072)
(58, 2516, -1238)
(58, 1844, -1346)
(58, 108, -1186)
(58, 2300, -952)
(58, 5916, 746)
(58, 4844, -1078)
(58, 5980, 1018)
(58, 5460, -1704)
(58, 3384, -1414)
(58, 1052, 1762)
(58, 218, -1468)
(58, 2318, -1442)
(58, 3306, -1686)
(58, 300, -604)
(58, 3636, -602)
(58, 2762, -1580)
(58, 340, -1196)
(58, 3782, -1230)
(58, 1904, -1228)
(58, 2626, -1630)
(58, 6008, -1254)
(58, 2986, -2000)
(58, 3922, -1184)
(58, 2200, -210)
(58, 898, 396)
(58, 2718, -988)
(58, 2460, -1332)
(58, 4430, -1746)
(58, 2512, -1930)
(58, 660, -1014)
(58, 3698, -1888)
(58, 3634, -1738)
(58, 3370, -1802)
(58, 4240, -1294)
(58, 1102, 456)
(58, 1322, -1394)
(58, 3282, -1200)
(58, 3928, -1364)
(58, 2912, -1500)
(58, 3312, 16)
(58, 3972, -1788)
(58, 4706, 92)
(58, 6226, -1024)
(58, 5628, -1930)
(58, 2662, -1380)
(58, 838, 1810)
(58, 7490, -92)
(58, 1224, -1176)
(58, 1686, 300)
(58, 4294, -1620)
(58, 1160, -1936)
(58, 2994, 1430)
(58, 7716, 64)
(58, 1058, -1614)
(58, 756, 322)
(58, 3778, -1238)
(58, 5996, -1542)
(58, 2368, 1110)
(58, 2664, -1182)
(58, 7574, -1984)
(58, 7146, 558)
(58, 118, -1878)
(58, 1776, -166)
(58, 3214, -1498)
(58, 3052, -1542)
(58, 3466, -1730)
(58, 1064, 1156)
(58, 3266, 1908)
(58, 7348, -1252)
(58, 3902, 1478)
(58, 6388, -1418)
(58, 196, 1868)
(58, 1736, -1560)
(58, 762, -1328)
(58, 2434, -1892)
(58, 1024, -1816)
(58, 540, -1340)
(58, 6350, -1090)
(58, 2664, -480)
(58, 5896, 1736)
(58, 1346, -922)
(58, 6812, -1616)
(58, 1330, -1158)
(58, 7290, -1974)
(58, 138, -1358)
(58, 5386, -1862)
(58, 4198, -1926)
(58, 646, -1318)
(58, 1398, -1926)
(58, 1646, -1680)
(58, 5252, -2040)
(58, 368, -1430)
(58, 944, 1050)
(58, 1772, -102)
(58, 2602, -1162)
(60, 974, -1522)
(60, 3070, -1050)
(60, 586, -1024)
(60, 5232, -704)
(60, 2508, 568)
(60, 3392, 406)
(60, 5258, -428)
(60, 2958, -1768)
(60, 466, -1680)
(60, 6524, -1064)
(60, 7628, -392)
(60, 672, -1416)
(60, 1932, 54)
(60, 3186, 302)
(60, 1138, -1974)
(60, 170, -1826)
(60, 346, -1602)
(60, 2932, -158)
(60, 5356, -878)
(60, 3658, -1604)
(60, 3228, 428)
(60, 6418, -1048)
(60, 4092, -1418)
(60, 2386, 732)
(60, 1004, 1844)
(60, 2924, 1762)
(60, 458, -1656)
(60, 1940, -1732)
(60, 1404, -2022)
(60, 2406, -1076)
(60, 2384, 1214)
(60, 404, -1592)
(60, 174, -1188)
(60, 474, -1864)
(60, 718, -1862)
(60, 38, -754)
(60, 5242, -1676)
(60, 7570, -388)
(60, 3876, -1780)
(60, 1864, -1044)
(60, 6734, -2014)
(60, 3494, -30)
(60, 1638, 1800)
(60, 2072, 1650)
(60, 7706, 674)
(60, 4780, 1364)
(60, 128, -1762)
(62, 6022, -1966)
(62, 430, -1624)
(62, 1758, 2044)
(62, 1266, 1676)
(62, 2930, -1146)
(62, 3914, -1216)
(62, 3952, -1952)
(62, 3372, -1322)
(62, 1596, -1088)
(62, 4636, -1356)
(62, 850, -1516)
(62, 5098, 1420)
(62, 2510, 1916)
(62, 3030, -1994)
(62, 2996, 1718)
(62, 2970, 80)
(62, 2276, 1666)
(62, 3846, -470)
(62, 1374, 886)
(62, 6456, -812)
(62, 2574, 2012)
(62, 1544, -1238)
(62, 400, 240)
(62, 1206, -1934)
(62, 2184, 934)
(62, 1924, -1182)
(62, 1874, -1570)
(62, 4662, 1396)
(62, 488, -1174)
(62, 1818, 284)
(62, 2372, 1004)
(62, 7290, -1740)
(62, 7042, 106)
(62, 2770, -1064)
(62, 1666, -1542)
(62, 1356, 1834)
(62, 3172, -1840)
(62, 1756, 1606)
(62, 5696, -1706)
(62, 3702, -1604)
(62, 4798, -1954)
(62, 494, -1130)
(62, 3202, -772)
(62, 6748, -2000)
(62, 5504, -1696)
(62, 3752, -440)
(62, 926, -1782)
(62, 5452, -1698)
(62, 1062, -806)
(62, 362, -1356)
(62, 2290, -78)
(62, 234, -1146)
(62, 368, 1316)
(62, 3480, -1196)
(62, 3462, 1920)
(62, 1594, 682)
(62, 2500, -1628)
(62, 1156, -1286)
(62, 2638, -1152)
(62, 3904, -1984)
(62, 2054, -1450)
(62, 852, -1902)
(62, 1362, 1104)
(62, 1078, -1934)
(62, 2556, -550)
(62, 1174, 1752)
(62, 5956, -876)
(62, 6270, -1450)
(62, 3066, 1718)
(62, 6680, -1546)
(62, 2760, -1692)
(62, 7284, -2010)
(62, 6978, -398)
(62, 2638, -1710)
(62, 70, -1638)
(62, 1420, -1004)
(62, 5178, -678)
(62, 2888, -310)
(62, 240, -1404)
(62, 2252, 1884)
(62, 7772, -1458)
(62, 832, -1726)
(62, 824, -2002)
(62, 4604, -1714)
(62, 750, -838)
(62, 1356, -1230)
(62, 1808, -1092)
(62, 7178, -1144)
(62, 1334, -1230)
(62, 5532, 1682)
(62, 2492, -1922)
(62, 1158, -1582)
(62, 3964, 74)
(62, 914, -1172)
(62, 2186, -1358)
(62, 2166, 1174)
(62, 5638, -1754)
(62, 7102, 920)
(62, 3716, -1546)
(62, 2544, -574)
(62, 952, 1598)
(62, 4910, 1310)
(62, 612, -1890)
(62, 864, 1524)
(62, 1072, -1738)
(62, 2692, 214)
(62, 1002, 2012)
(62, 4816, -1408)
(62, 1068, -1512)
(62, 2682, -1160)
(62, 3442, -718)
(62, 7180, -1672)
(62, 536, -1094)
(62, 3156, -1792)
(62, 728, -1246)
(62, 2148, -734)
(62, 860, -416)
(62, 5158, 1380)
(62, 1176, -1222)
(62, 250, 800)
(62, 754, -1496)
(62, 2634, -1998)
(62, 2072, 498)
(64, 1832, -36)
(64, 1402, -1084)
(64, 6672, -1246)
(64, 3462, -1050)
(64, 1000, -1098)
(64, 358, -2034)
(64, 1872, 1830)
(64, 304, -1628)
(64, 918, -1710)
(64, 3670, 1992)
(64, 192, -1592)
(64, 802, -1844)
(64, 1676, -1124)
(64, 604, -1590)
(64, 2558, -1544)
(64, 3992, -1720)
(64, 790, -1412)
(64, 2938, -38)
(64, 5806, -1820)
(64, 848, 420)
(64, 2048, -1870)
(64, 2960, -1180)
(64, 6068, -1906)
(64, 5458, -1738)
(64, 2242, 174)
(64, 888, -1960)
(64, 1906, -1792)
(64, 1610, 924)
(64, 6256, -1814)
(64, 3774, -1876)
(64, 1504, -250)
(64, 1782, -1834)
(64, 3862, -236)
(64, 868, -1986)
(64, 6886, -1916)
(64, 1098, -1852)
(64, 3086, -1264)
(64, 5882, 616)
(64, 1390, -1482)
(64, 2348, -1828)
(64, 3872, -1656)
(64, 2500, -1458)
(64, 1928, -136)
(64, 2610, -1168)
(64, 2168, 1440)
(64, 1822, -1500)
(64, 7416, 1954)
(64, 6858, -1042)
(64, 2154, -1208)
(64, 3022, -1246)
(64, 3698, -40)
(64, 2214, -116)
(64, 2742, 1794)
(64, 1476, 1332)
(64, 1478, -1392)
(64, 1168, -1186)
(64, 910, 1580)
(64, 3130, -364)
(64, 4834, -1800)
(64, 130, -1092)
(64, 3344, -1354)
(64, 1886, -1864)
(64, 3342, 1864)
(64, 3798, -1610)
(64, 7024, 78)
(64, 3554, -1864)
(64, 5972, -1652)
(64, 2000, 468)
(64, 478, 2012)
(64, 2014, -796)
(64, 2334, -1844)
(64, 906, -1568)
(64, 2676, -2046)
(64, 3212, 2026)
(64, 3008, -1970)
(64, 2780, -1732)
(64, 2092, -1028)
(64, 404, -1632)
(64, 5032, -1046)
(64, 2224, 1930)
(64, 1940, 38)
(64, 978, -1686)
(64, 5564, -1394)
(64, 2024, -1962)
(64, 828, -1950)
(64, 554, -192)
(64, 174, -1154)
(64, 6676, -1824)
(64, 7694, -2018)
(64, 2884, -1340)
(64, 1670, -1802)
(64, 3186, -1442)
(64, 2394, -1704)
(64, 5606, 1068)
(64, 1074, -1378)
(64, 3710, -1804)
(64, 4364, -1198)
(64, 680, -982)
(64, 4690, -1638)
(64, 818, -1696)
(64, 30, -1132)
(64, 6442, -672)
(64, 2066, -1190)
(64, 852, -1450)
(64, 3560, 1418)
(64, 4456, -1338)
(64, 1622, 1692)
(64, 1342, -1934)
(64, 270, -1736)
(64, 5036, -512)
(64, 788, 888)
(64, 62, -1920)
(64, 2040, -1416)
(64, 958, 198)
(64, 2582, -1926)
(64, 3604, -1126)
(64, 1218, -1038)
(64, 3044, -1016)
(64, 2424, 2046)
(64, 3202, 46)
(64, 616, -1646)
(64, 1366, -1922)
(64, 1186, -2000)
(64, 2656, -1870)
(64, 7352, 916)
(64, 1180, -1790)
(64, 6284, -1586)
(64, 3606, -1656)
(64, 2674, -2004)
(64, 6440, -2032)
(64, 6492, -1436)
(64, 3268, 400)
(64, 2198, -876)
(64, 230, -1150)
(64, 2882, -1572)
(64, 1038, 1568)
(64, 3382, 1348)
(64, 1604, 82)
(64, 482, -1840)
(64, 1042, -1244)
(64, 6388, -1830)
(64, 6258, 1038)
(64, 1830, -1134)
(64, 5226, 1596)
(64, 160, -1378)
(64, 3478, 178)
(64, 430, -1438)
(64, 2880, -1342)
(64, 3142, -2010)
(64, 2902, -70)
(64, 2600, 392)
(64, 5126, -1914)
(64, 4986, 744)
(64, 2312, -1558)
(64, 6668, -1120)
(64, 728, 1040)
(64, 762, 584)
(64, 3392, -1346)
(64, 2646, 602)
(64, 72, -1758)
(64, 2836, -1626)
(64, 3170, -1110)
(64, 5618, -1054)
(64, 1366, -1032)
(64, 194, -1424)
(64, 494, -1374)
(64, 1944, -1868)
(64, 2846, -1568)
(64, 6714, -1310)
(64, 550, -1510)
(64, 3540, -224)
(64, 7290, 1872)
(64, 202, 326)
(64, 338, -1152)
(66, 294, 1762)
(66, 620, -1294)
(66, 1616, -1238)
(66, 2328, -730)
(66, 198, -1624)
(66, 516, -1620)
(66, 3464, -2014)
